X (mm),Y (mm),Gore Section
-961.8819375412481,398.3287043550563,4N
-901.4729426133428,392.77314882185965,4N
-1295.8864306421717,392.77314882185965,3N
-835.5913334058556,437.2175930874333,4N
-920.4392419773613,442.7731486206302,4N
-853.9230874007249,420.5509264878431,4N
-1260.3284907203497,531.6620371517779,3N
-1063.3985363846048,520.5509260853843,3N
-1087.979057944723,376.1064822222692,3N
-1050.166156719457,487.2175928862039,3N
-910.5374430824493,453.88425968702353,4N
-932.0613455704291,364.99537115587617,4N
-856.9732724869622,476.1064818198106,4N
-862.1971216036452,448.32870415382706,4N
-953.0876634510407,464.99537075341726,4N
-941.3814862849089,487.2175928862039,4N
-896.4449590586056,398.3287043550563,4N
-1080.879703498387,342.7731490230891,3N
-1063.6349636375382,370.5509266890728,3N
-884.3915015393125,448.32870415382706,4N
-1033.4673558332333,398.3287043550563,3N
-866.6359975907786,448.32870415382706,4N
-1104.8736567669519,331.6620379566959,3N
-877.2747594842774,409.4398154214498,4N
-1037.3835066971894,459.4398152202204,3N
-963.8679694067802,381.6620377554663,4N
-862.552562581618,437.2175930874333,4N
-897.3043427995152,453.88425968702353,4N
-946.637709926851,409.4398154214498,4N
-921.4165489027042,476.1064818198106,4N
-922.0080370273232,426.10648202104,4N
-956.5335195030025,498.3287039525972,4N
-879.3642262778595,459.4398152202204,4N
-930.643990723347,381.6620377554663,4N
-1027.362924425554,387.2175932886627,3N
-1055.2805006552917,426.10648202104,3N
-1036.198776585844,337.2175934898924,3N
-840.1649544080774,426.10648202104,4N
-1230.6376750845802,453.88425968702353,3N
-883.4267727283143,376.1064822222692,4N
-950.6770483769722,481.66203735300724,4N
-881.6318891033865,414.9953709546467,4N
-902.1662947089757,381.6620377554663,4N
-1299.8893396554208,398.3287043550563,3N
-945.618253490417,487.2175928862039,4N
-809.5541872580098,470.55092628661373,4N
-872.864019745966,403.88425988825315,4N
-953.4644894939096,342.7731490230891,4N
-1065.12481115026,503.8842594857941,3N
-1035.6516461312835,331.6620379566959,3N
-950.974641346315,448.32870415382706,4N
-935.3902733924087,381.6620377554663,4N
-940.0247419457557,464.99537075341726,4N
-1381.6516350743766,442.7731486206302,2N
-1098.9043343158758,398.3287043550563,3N
-957.435703505281,492.7731484194005,4N
-914.427036652346,459.4398152202204,4N
-858.352306101243,426.10648202104,4N
-805.4186513543686,476.1064818198106,4N
-956.1704196202832,442.7731486206302,4N
-1380.221680059561,431.66203755423663,2N
-880.5267153654594,437.2175930874333,4N
-849.8740996253466,387.2175932886627,4N
-1078.5308878260262,431.66203755423663,3N
-918.8098879491569,459.4398152202204,4N
-1042.2015751290528,348.32870455628597,3N
-931.9584418395893,459.4398152202204,4N
-914.2419907960585,342.7731490230891,4N
-963.6741518622449,420.5509264878431,4N
-822.6773562366606,481.66203735300724,4N
-899.273847410866,426.10648202104,4N
-822.5305274008585,470.55092628661373,4N
-1401.1576766531277,492.7731484194005,2N
-1080.5128051501922,337.2175934898924,3N
-930.5324328594403,431.66203755423663,4N
-1060.8176813438151,337.2175934898924,3N
-1071.8821908335376,409.4398154214498,3N
-918.0065982251797,359.43981562267925,4N
-1075.1166860346602,442.7731486206302,3N
-1028.0734397738506,392.77314882185965,3N
-1225.8461124600544,459.4398152202204,3N
-938.296975229986,348.32870455628597,4N
-959.101190843015,420.5509264878431,4N
-849.5295793072478,409.4398154214498,4N
-1084.882124641024,398.3287043550563,3N
-1402.3729082145148,531.6620371517779,2N
-894.0073299533404,437.2175930874333,4N
-1402.6031318395276,503.8842594857941,2N
-1058.6396911304732,487.2175928862039,3N
-938.9427119129443,437.2175930874333,4N
-1066.1858450745544,398.3287043550563,3N
-1075.5339848577892,398.3287043550563,3N
-818.6210842572937,492.7731484194005,4N
-1055.1408854900178,381.6620377554663,3N
-955.4135173334486,448.32870415382706,4N
-935.6704347773274,464.99537075341726,4N
-969.008477102094,414.9953709546467,4N
-1082.8058809680274,370.5509266890728,3N
-1090.9821589920195,470.55092628661373,3N
-826.8997434929493,476.1064818198106,4N
-873.887435914727,376.1064822222692,4N
855.7519461812946,320.55092689030266,9N
863.2523777786073,142.7731498280075,9N
855.8402342762063,314.9953713571055,9N
971.0527125167542,253.8842604919417,9N
840.912335925275,298.3287047575156,9N
971.4631584884372,248.32870495874525,9N
868.0889864940016,192.77314962677784,9N
890.4638806752735,142.7731498280075,9N
857.9562320885577,120.55092769522085,9N
863.389280259671,126.10648322841753,9N
809.9318202365631,253.8842604919417,9N
847.024813672546,114.99537216202397,9N
840.6752921150821,342.7731490230891,9N
840.6433205790535,348.32870455628597,9N
891.5233901633518,298.3287047575156,9N
857.9220769982552,126.10648322841753,9N
850.4809167895447,342.7731490230891,9N
820.0085263664231,203.88426069317137,9N
873.4380678482254,192.77314962677784,9N
912.5999167113948,281.66203815792517,9N
852.4814345871266,120.55092769522085,9N
937.8140851640264,287.2175936911223,9N
1032.0516459088817,292.77314922431873,10N
850.8359199478272,314.9953713571055,9N
840.884481486938,303.88426029071223,9N
860.7366300248065,320.55092689030266,9N
852.5541164175789,103.88426109563068,9N
820.0404398316734,209.439816226368,9N
852.5760108326807,98.3287055624338,9N
917.7147149812938,281.66203815792517,9N
886.6536263055131,292.77314922431873,9N
815.0750146800929,248.32870495874525,9N
847.0066370856956,120.55092769522085,9N
927.2882884726223,292.77314922431873,9N
841.116509064987,253.8842604919417,9N
916.8289172823894,298.3287047575156,9N
1024.6049968776977,264.99537155833525,10N
835.8325595712569,309.4398158239091,9N
937.4469540143988,292.77314922431873,9N
896.584495587159,298.3287047575156,9N
917.4251099952003,287.2175936911223,9N
902.3703201715956,281.66203815792517,9N
942.9113289562339,287.2175936911223,9N
850.7672623377838,320.55092689030266,9N
922.5223537874066,287.2175936911223,9N
809.7271144740781,237.21759389235172,9N
890.3694307067199,148.32870536120413,9N
857.810077199273,142.7731498280075,9N
877.8849840419296,237.21759389235172,9N
868.8564835210856,126.10648322841753,9N
850.5542545067602,337.2175934898924,9N
820.1068771793462,220.55092729276154,9N
830.8912831161059,353.88426008948284,9N
868.804679086066,131.66203876161416,9N
861.054500648466,303.88426029071223,9N
830.913585403605,364.99537115587617,9N
810.0031732059017,259.43981602513884,9N
942.5262867852881,292.77314922431873,9N
866.0970054388475,303.88426029071223,9N
830.8591307003834,337.2175934898924,9N
907.4851184414946,281.66203815792517,9N
845.8797113200717,309.4398158239091,9N
845.5781044523136,342.7731490230891,9N
912.3278662029938,287.2175936911223,9N
860.8445486045865,314.9953713571055,9N
957.7642850979529,292.77314922431873,9N
835.7510792307373,353.88426008948284,9N
852.3979736555686,137.2175942948106,9N
922.208955701733,292.77314922431873,9N
830.9365723388041,376.1064822222692,9N
904.0995492603332,237.21759389235172,9N
825.4128634054547,226.1064828259584,9N
949.542123319165,264.99537155833525,9N
921.3809876512536,198.32870515997448,9N
868.7507770722291,137.2175942948106,9N
840.8272912910684,314.9953713571055,9N
856.6375797643176,259.43981602513884,9N
906.9709573890672,292.77314922431873,9N
947.6056195561764,292.77314922431873,9N
932.7168413718204,287.2175936911223,9N
963.3003041250603,287.2175936911223,9N
921.8900227061965,298.3287047575156,9N
835.8419766965561,303.88426029071223,9N
938.1739080608913,281.66203815792517,9N
932.3676212435106,292.77314922431873,9N
835.7618581902407,348.32870455628597,9N
865.9740148177005,309.4398158239091,9N
870.7059977118281,320.55092689030266,9N
895.1002367568917,181.6620385603845,9N
970.632795796003,259.43981602513884,9N
907.2306224107864,287.2175936911223,9N
946.6579494206399,226.1064828259584,9N
825.392173183591,220.55092729276154,9N
863.4310295899901,120.55092769522085,9N
966.2502203614929,248.32870495874525,9N
840.8561354456641,309.4398158239091,9N
860.5153308650446,331.6620379566959,9N
912.0502901599565,292.77314922431873,9N
825.2787042129057,187.21759409358117,9N
814.7744578337479,214.9953717595649,9N
1026.9723131379935,292.77314922431873,10N
932.0122335538123,298.3287047575156,9N
850.6974983785584,326.1064824234991,9N
953.1058165406465,287.2175936911223,9N
835.7724797778508,342.7731490230891,9N
845.6304735551663,337.2175934898924,9N
917.1296229308448,292.77314922431873,9N
969.7663307508817,270.5509270915321,9N
840.7066926035718,337.2175934898924,9N
840.7680243127987,326.1064824234991,9N
911.767811858582,298.3287047575156,9N
845.831605619448,314.9953713571055,9N
852.5311156532952,109.43981662882732,9N
905.6909455664293,187.21759409358117,9N
825.352284220769,209.439816226368,9N
863.2029146990731,148.32870536120413,9N
836.0408748819401,142.7731498280075,9N
958.2030603328528,287.2175936911223,9N
863.545273588773,103.88426109563068,9N
962.8436178688423,292.77314922431873,9N
874.3806245928523,120.55092769522085,9N
879.5792795166075,142.7731498280075,9N
885.0215800959404,142.7731498280075,9N
1021.8929803671053,292.77314922431873,10N
875.69068155534,320.55092689030266,9N
927.619597579614,287.2175936911223,9N
906.7067064347735,298.3287047575156,9N
830.8803958014279,348.32870455628597,9N
845.5247829678665,348.32870455628597,9N
885.1823699294571,131.66203876161416,9N
868.9981223740057,109.43981662882732,9N
875.8574915897249,314.9953713571055,9N
970.2037600029454,264.99537155833525,9N
850.6264722028059,331.6620379566959,9N
830.6395203031406,187.21759409358117,9N
960.2695943385767,259.43981602513884,9N
967.4399715204654,298.3287047575156,9N
835.9627651920808,220.55092729276154,9N
820.4068940455361,264.99537155833525,9N
965.855264378684,253.8842604919417,9N
901.8916246181789,292.77314922431873,9N
1042.2103114506594,292.77314922431873,10N
850.9694910677017,303.88426029071223,9N
965.0383508320007,264.99537155833525,9N
868.9058270914212,120.55092769522085,9N
879.8554220942846,120.55092769522085,9N
902.1333786185802,287.2175936911223,9N
1051.1836588563108,276.10648262472876,10N
805.0015035833533,270.5509270915321,9N
948.4035046006907,281.66203815792517,9N
830.6707084451658,214.9953717595649,9N
789.0103240453689,248.32870495874525,9N
860.6269724443188,326.1064824234991,9N
939.5431914237251,259.43981602513884,9N
948.0085727484402,287.2175936911223,9N
830.6337982706156,181.6620385603845,9N
876.1820150196118,303.88426029071223,9N
858.1042977426563,92.77315002923714,9N
825.37195824136,214.9953717595649,9N
815.5429675130731,292.77314922431873,9N
855.662235411438,326.1064824234991,9N
978.0816161815083,292.77314922431873,9N
835.7829116519777,337.2175934898924,9N
896.8122918472906,292.77314922431873,9N
891.3095293907577,303.88426029071223,9N
825.5479753920406,259.43981602513884,9N
906.4370437619025,303.88426029071223,9N
855.4780354583543,337.2175934898924,9N
968.8626976802881,281.66203815792517,9N
825.333123386186,203.88426069317137,9N
840.6108753453685,353.88426008948284,9N
845.4706714600001,353.88426008948284,9N
820.4904811890594,276.10648262472876,9N
814.7285954425774,209.439816226368,9N
898.8566362166528,237.21759389235172,9N
830.8696674406194,342.7731490230891,9N
926.951128130005,298.3287047575156,9N
835.8032872799189,326.1064824234991,9N
865.7213138683173,320.55092689030266,9N
954.7075324901098,264.99537155833525,9N
901.3945389715209,303.88426029071223,9N
976.2501606548246,253.8842604919417,9N
863.3454488049362,131.66203876161416,9N
933.0591097909924,281.66203815792517,9N
965.4511950672904,259.43981602513884,9N
830.780965825739,292.77314922431873,9N
938.5266588025063,276.10648262472876,9N
963.7478994103891,281.66203815792517,9N
855.5709015339247,331.6620379566959,9N
876.3400738919288,298.3287047575156,9N
863.4710399196013,114.99537216202397,9N
1037.13097867977,292.77314922431873,10N
835.7931842094486,331.6620379566959,9N
840.9927409328025,281.66203815792517,9N
830.7994719061742,303.88426029071223,9N
922.829513251193,281.66203815792517,9N
825.9353497487892,337.2175934898924,9N
804.8215724771887,259.43981602513884,9N
952.6849523270646,292.77314922431873,9N
857.7696114975428,148.32870536120413,9N
845.7825784942729,320.55092689030266,9N
855.9268630688855,309.4398158239091,9N
950.2629199644717,253.8842604919417,9N
943.2887063307916,281.66203815792517,9N
825.2963356602081,192.77314962677784,9N
809.8620765531481,248.32870495874525,9N
973.9774959501872,281.66203815792517,9N
799.8526027343681,270.5509270915321,9N
891.0918941897376,309.4398158239091,9N
881.2245198099934,303.88426029071223,9N
804.9106665327006,264.99537155833525,9N
830.6030954898958,148.32870536120413,9N
878.5790935838161,203.88426069317137,9N
840.5779082392435,359.43981562267925,9N
840.7376135405676,331.6620379566959,9N
820.3267165127046,253.8842604919417,9N
889.7280335497012,181.6620385603845,9N
835.988502972044,198.32870515997448,9N
865.5917094771984,326.1064824234991,9N
1068.3252130239155,303.88426029071223,10N
1016.8136475962159,292.77314922431873,10N
874.4351907509706,114.99537216202397,9N
450.4567994664135,620.5509256829251,8N
408.57875803208685,664.9953699484986,8N
447.0406160863875,620.5509256829251,8N
457.8027586007064,526.1064816185807,8N
738.1663932636757,631.6620367493184,9N
887.4522495595493,609.4398146165314,9N
449.9035454474391,614.9953701497283,8N
821.1022289274428,609.4398146165314,9N
738.330558691679,614.9953701497283,9N
537.8269322350566,592.7731480169415,8N
506.38931663616495,481.66203735300724,8N
453.8729828464393,620.5509256829251,8N
529.0290172070073,620.5509256829251,8N
457.3066551701308,576.106481417351,8N
896.3842259892323,592.7731480169415,9N
491.547285394265,626.1064812161218,8N
890.9443559086072,609.4398146165314,9N
1161.1435947599994,581.6620369505479,10N
446.4492131960404,614.9953701497283,8N
447.7905126907046,498.3287039525972,8N
498.03076785936986,542.773148218171,8N
1501.9662078769504,537.2175926849744,11N
451.9664363865843,498.3287039525972,8N
452.3222703159846,503.8842594857941,8N
576.0797042930534,576.106481417351,8N
410.2071994277871,498.3287039525972,8N
411.67752054380907,664.9953699484986,8N
1082.961630709132,620.5509256829251,10N
526.523502228312,514.9953705521874,8N
510.65597304084196,481.66203735300724,8N
765.965216702868,614.9953701497283,9N
573.3469589049328,642.7731478157118,8N
489.3226910174567,481.66203735300724,8N
462.13077138784473,531.6620371517779,8N
449.7671023003952,526.1064816185807,8N
555.0834675512131,631.6620367493184,8N
497.8560038268107,481.66203735300724,8N
422.5173949679267,592.7731480169415,8N
1187.071502419223,576.106481417351,10N
443.6244327063617,620.5509256829251,8N
514.922629445519,481.66203735300724,8N
439.43866529894524,498.3287039525972,8N
772.2802493790298,637.2175922825154,9N
549.5261174871622,620.5509256829251,8N
575.0715551504533,609.4398146165314,8N
530.6200861558611,592.7731480169415,8N
442.99488094464175,614.9953701497283,8N
578.5636614995115,609.4398146165314,8N
472.84605486598286,498.3287039525972,8N
485.1607215421847,487.2175928862039,8N
453.35787769883774,614.9953701497283,8N
445.6583564287863,570.5509258841546,8N
406.03127573190744,498.3287039525972,8N
435.0367084595829,576.106481417351,8N
737.2916765500457,609.4398146165314,9N
444.0322936340289,503.8842594857941,8N
1476.5227187615524,481.66203735300724,11N
509.35826477952116,570.5509258841546,8N
519.3222410396004,476.1064818198106,8N
494.1119003584932,542.773148218171,8N
461.8205867508622,526.1064816185807,8N
448.8124952357507,603.884259083335,8N
448.17728197500674,503.8842594857941,8N
920.7077522035419,598.3287035501381,9N
437.013082122516,559.4398148177609,8N
522.9333417758038,603.884259083335,8N
911.0471712616104,614.9953701497283,9N
461.39365454976945,581.6620369505479,8N
464.4942074742235,498.3287039525972,8N
472.69192733194467,587.2175924837449,8N
494.92499310773746,626.1064812161218,8N
468.6701311701032,498.3287039525972,8N
485.26671978236186,492.7731484194005,8N
505.61121134712505,570.5509258841546,8N
501.7927018390784,592.7731480169415,8N
1068.574409186339,598.3287035501381,10N
528.2921094697049,464.99537075341726,8N
456.46725865696243,503.8842594857941,8N
438.22204001879686,631.6620367493184,8N
464.75723533891835,503.8842594857941,8N
463.32415198059,609.4398146165314,8N
457.28916622646506,620.5509256829251,8N
489.3974887476928,487.2175928862039,8N
480.9239543366767,487.2175928862039,8N
460.3182837783438,498.3287039525972,8N
501.75595705007413,603.884259083335,8N
451.01479283259437,626.1064812161218,8N
438.2238028728859,603.884259083335,8N
497.8411489010196,476.1064818198106,8N
451.8410799272137,598.3287035501381,8N
456.14236008246394,498.3287039525972,8N
741.7848909430777,614.9953701497283,9N
917.1410853669473,598.3287035501381,9N
410.8723869062057,503.8842594857941,8N
465.7594635211859,642.7731478157118,8N
599.0851239082195,592.7731480169415,8N
436.2932981635655,587.2175924837449,8N
448.56837877083973,509.4398150189907,8N
457.1276485136947,514.9953705521874,8N
493.5893474221337,481.66203735300724,8N
203.32505280736802,609.4398146165314,7N
735.9635646675401,620.5509256829251,9N
1469.2083372521436,687.2175920812857,11N
908.6804907886238,581.6620369505479,9N
493.63425595320086,487.2175928862039,8N
415.0173752471835,503.8842594857941,8N
602.6885469478174,592.7731480169415,8N
525.6128338269815,620.5509256829251,8N
456.8122099502363,614.9953701497283,8N
768.9805286849792,637.2175922825154,9N
206.8171591564262,609.4398146165314,7N
1444.6467005724344,559.4398148177609,11N
1472.4504169050967,487.2175928862039,11N
1472.2560623568756,481.66203735300724,11N
454.46709131796695,659.439814415302,8N
899.1901876212929,626.1064812161218,9N
912.7397002056258,603.884259083335,9N
1562.7668472680448,520.5509260853843,11N
599.2875471570294,570.5509258841546,8N
471.611019313773,631.6620367493184,8N
473.04721202087404,503.8842594857941,8N
454.3925005460669,626.1064812161218,8N
444.2593774056492,626.1064812161218,8N
498.1892787994807,592.7731480169415,8N
822.9166449214481,681.6620365480885,9N
502.12266023148766,481.66203735300724,8N
467.90333139995715,626.1064812161218,8N
576.6744192080317,598.3287035501381,8N
453.0455394716584,514.9953705521874,8N
443.61458899482494,498.3287039525972,8N
402.58241022425,503.8842594857941,8N
743.8156328015555,626.1064812161218,9N
445.8636202352989,609.4398146165314,8N
734.827495334178,631.6620367493184,9N
522.4413931862755,514.9953705521874,8N
886.8668455018201,614.9953701497283,9N
409.7946453079173,670.5509254816952,8N
741.5052911931733,631.6620367493184,9N
460.9094993340055,509.4398150189907,8N
480.9925357100266,614.9953701497283,8N
467.02572816084455,659.439814415302,8N
477.89189935148465,526.1064816185807,8N
437.5860557602544,564.9953703509577,8N
461.77233858143086,587.2175924837449,8N
550.6268107070456,609.4398146165314,8N
472.6472089416356,492.7731484194005,8N
476.8537125552109,492.7731484194005,8N
447.6370851191217,626.1064812161218,8N
515.3642836869041,620.5509256829251,8N
514.8180919807414,487.2175928862039,8N
730.3074638519291,609.4398146165314,9N
460.61224699794053,503.8842594857941,8N
530.5854744030491,648.3287033489084,8N
497.87102315870897,487.2175928862039,8N
523.7791419636073,470.55092628661373,8N
577.4645856706328,592.7731480169415,8N
1157.4676752832538,581.6620369505479,10N
598.4891406346818,631.6620367493184,8N
526.4629058967586,603.884259083335,8N
411.54501708134273,509.4398150189907,8N
456.8995167259747,570.5509258841546,8N
771.5553725586516,631.6620367493184,9N
456.3399392824736,609.4398146165314,8N
515.1912393885727,626.1064812161218,8N
476.9119297653364,714.9953697472689,8N
489.47322339593717,492.7731484194005,8N
410.9425567447167,609.4398146165314,8N
518.3555903267393,631.6620367493184,8N
457.463534339104,520.5509260853843,8N
534.2235091954587,592.7731480169415,8N
1144.7031196016383,626.1064812161218,10N
457.7702082595394,626.1064812161218,8N
1227.8997380552275,576.106481417351,10N
493.72567334538144,498.3287039525972,8N
452.8478329334155,609.4398146165314,8N
474.94991724327053,631.6620367493184,8N
462.444362926832,537.2175926849744,8N
488.16957768079243,626.1064812161218,8N
1544.391974006479,398.3287043550563,11N
1516.4329063360485,392.77314882185965,11N
1507.0720300050277,387.2175932886627,11N
1539.5074381098332,403.88425988825315,11N
1544.1567400072863,403.88425988825315,11N
1549.0660438980958,398.3287043550563,11N
1539.7179041148618,398.3287043550563,11N
1521.2397124969211,387.2175932886627,11N
1502.349469174397,387.2175932886627,11N
1539.925273956077,392.77314882185965,11N
1454.4570846060183,370.5509266890728,11N
1459.4458894841275,376.1064822222692,11N
1497.6269083437662,387.2175932886627,11N
1548.8060419047397,403.88425988825315,11N
1525.9622733275528,387.2175932886627,11N
1502.3612707647105,381.6620377554663,11N
1549.3222210040879,392.77314882185965,11N
1507.1075534337722,381.6620377554663,11N
1459.056941769852,364.99537115587617,11N
1521.1313798600536,392.77314882185965,11N
1530.6848341581835,387.2175932886627,11N
1535.2268004320706,392.77314882185965,11N
1552.2772643642509,426.10648202104,11N
1511.7945908356596,387.2175932886627,11N
1459.2498139386403,370.5509266890728,11N
1538.858731575349,420.5509264878431,11N
1488.181786682504,387.2175932886627,11N
1463.5393746705224,353.88426008948284,11N
1553.740113789713,398.3287043550563,11N
1548.2755601572853,414.9953709546467,11N
1478.6298574194016,381.6620377554663,11N
1530.2088343149255,403.88425988825315,11N
1473.883574750339,381.6620377554663,11N
1511.734432812043,392.77314882185965,11N
1426.3369712857907,292.77314922431873,11N
1552.5776146330381,420.5509264878431,11N
1454.241528268392,364.99537115587617,11N
1553.691985398381,476.1064818198106,11N
1492.9043475131357,387.2175932886627,11N
1534.8581362123787,403.88425988825315,11N
1547.7304264409597,426.10648202104,11N
1556.1579889998352,437.2175930874333,11N
1511.6734847651578,398.3287043550563,11N
1525.5595324174724,403.88425988825315,11N
1478.5245631113028,376.1064822222692,11N
1534.4792567890681,414.9953709546467,11N
1557.9882038260969,476.1064818198106,11N
1458.6795785558907,353.88426008948284,11N
1530.0457132953193,409.4398154214498,11N
1548.5425000800053,409.4398154214498,11N
1556.493230221091,431.66203755423663,11N
1516.2609286225647,403.88425988825315,11N
1548.0046536138086,420.5509264878431,11N
1530.369764331627,398.3287043550563,11N
1553.1666967761767,409.4398154214498,11N
1535.0438342232437,398.3287043550563,11N
1449.6643552733963,370.5509266890728,11N
1543.9183033838342,409.4398154214498,11N
1483.5435916680092,392.77314882185965,11N
1516.6001187718962,381.6620377554663,11N
1449.4261147669317,364.99537115587617,11N
1555.8187944976817,442.7731486206302,11N
1483.2942315180965,376.1064822222692,11N
1464.0425432712634,370.5509266890728,11N
1502.3374857640315,392.77314882185965,11N
1570.8768591092453,476.1064818198106,11N
1497.614988095649,381.6620377554663,11N
1546.8860000869506,442.7731486206302,11N
1561.4225282207672,487.2175928862039,11N
1458.866759161187,359.43981562267925,11N
1453.8197824412596,353.88426008948284,11N
1555.4748481010295,448.32870415382706,11N
1478.8451181440037,392.77314882185965,11N
1502.3729051452706,376.1064822222692,11N
1547.170912607914,437.2175930874333,11N
1555.1268857423458,453.88425968702353,11N
1492.833568331684,376.1064822222692,11N
1557.5891904504167,481.66203735300724,11N
1550.0636422074833,464.99537075341726,11N
1492.940538716021,392.77314882185965,11N
1552.8743279466905,414.9953709546467,11N
1525.6956944400097,398.3287043550563,11N
1488.0638999248897,376.1064822222692,11N
1525.8298533840602,392.77314882185965,11N
1551.664450803874,437.2175930874333,11N
1464.391009412216,381.6620377554663,11N
1543.67679236788,414.9953709546467,11N
1478.7366650212425,387.2175932886627,11N
1478.4207312691303,370.5509266890728,11N
1497.639012240026,392.77314882185965,11N
1559.9137240881626,448.32870415382706,11N
1507.0359592880368,392.77314882185965,11N
1546.5970961267622,448.32870415382706,11N
1488.2420651920143,392.77314882185965,11N
1483.2134606017523,370.5509266890728,11N
1453.6138986486503,348.32870455628597,11N
1574.1328298372916,487.2175928862039,11N
1463.8723552713132,364.99537115587617,11N
1551.0359721138952,448.32870415382706,11N
-869.3564437912707,487.2175928862039,4N
-873.593210996779,487.2175928862039,4N
-822.9812223034837,503.8842594857941,4N
-873.8772330927853,481.66203735300724,4N
-1404.8228250317209,548.3287037513676,2N
-900.3885682579509,470.55092628661373,4N
-839.5611756673953,503.8842594857941,4N
-823.0593478362265,509.4398150189907,4N
-802.9674995789999,520.5509260853843,4N
-878.1438894974623,481.66203735300724,4N
-818.836233962506,503.8842594857941,4N
-1408.708003953628,548.3287037513676,2N
-1106.9833099958983,553.8842592845645,3N
-1229.7355752586373,592.7731480169415,3N
-1226.1321522190394,592.7731480169415,3N
-887.0468014809751,476.1064818198106,4N
-1236.6447867561,564.9953703509577,3N
-818.945640981838,509.4398150189907,4N
-882.4105459021393,481.66203735300724,4N
-865.1196765857627,487.2175928862039,4N
-1232.8626965842511,564.9953703509577,3N
-873.3056312337736,492.7731484194005,4N
-895.6392383364075,476.1064818198106,4N
-869.6105766881082,481.66203735300724,4N
-869.8619277701105,476.1064818198106,4N
-739.3854873172572,498.3287039525972,4N
-814.9740453086916,514.9953705521874,4N
-827.1262106444616,503.8842594857941,4N
-1179.5415714118285,581.6620369505479,3N
-1235.9965195150871,570.5509258841546,3N
-814.691245621528,503.8842594857941,4N
-1164.7678000547253,559.4398148177609,3N
-827.1730546906151,509.4398150189907,4N
-814.8319341274494,509.4398150189907,4N
-1231.004444086257,581.6620369505479,3N
-806.4012689395721,503.8842594857941,4N
-882.7505830532589,476.1064818198106,4N
-860.6861203930475,492.7731484194005,4N
-878.4543646255428,476.1064818198106,4N
-1225.5255830112008,598.3287035501381,3N
-877.8299782022871,487.2175928862039,4N
-835.4161873264173,503.8842594857941,4N
-869.0991276201981,492.7731484194005,4N
-848.0666095523213,492.7731484194005,4N
-1276.43435338877,553.8842592845645,3N
-1226.3692723863307,553.8842592845645,3N
-803.7018254443574,537.2175926849744,4N
-882.0667454077951,487.2175928862039,4N
-896.063121543668,470.55092628661373,4N
-1229.0922498477955,598.3287035501381,3N
-945.9804774084079,537.2175926849744,4N
-864.8926240066228,492.7731484194005,4N
-886.6772023068164,481.66203735300724,4N
-1261.6694363828528,614.9953701497283,3N
-877.5121348473489,492.7731484194005,4N
-810.7182272730608,509.4398150189907,4N
-1412.6255751965398,598.3287035501381,2N
-1275.4553070353497,559.4398148177609,3N
-562.2863792855984,526.1064816185807,5N
-852.2731131658967,492.7731484194005,4N
-900.8359774299008,464.99537075341726,4N
-1103.1321499187877,553.8842592845645,3N
-856.479616779472,492.7731484194005,4N
-1397.0524671879075,548.3287037513676,2N
-810.5462572805501,503.8842594857941,4N
-885.9251420744997,492.7731484194005,4N
-1232.2494660826906,570.5509258841546,3N
-868.8391218895285,498.3287039525972,4N
-798.6456091405465,514.9953705521874,4N
-881.7186384609242,492.7731484194005,4N
-886.3035126133033,487.2175928862039,4N
-873.0150455854082,498.3287039525972,4N
-891.3430199086913,476.1064818198106,4N
-806.6045204186722,509.4398150189907,4N
-880.2877899812726,514.9953705521874,4N
-843.860105938746,492.7731484194005,4N
-802.7277181825827,514.9953705521874,4N
-1210.9646320778877,553.8842592845645,3N
-798.9173720475984,520.5509260853843,4N
-518.1146251367649,-262.7824040953526,5S
-481.800208028764,-251.67129302895913,5S
-512.9427115858608,-262.7824040953526,5S
-545.619201410094,-185.00462663059864,5S
-543.3990504616281,-285.00462622813944,5S
-523.4294629439254,-251.67129302895913,5S
-518.1707896444349,-257.2268485621561,5S
-523.3587387454046,-257.2268485621561,5S
-492.09762397325784,-223.89351536297565,5S
-561.9193180983415,-329.4490704937132,5S
-430.6839275121926,-40.56018276748403,5S
-486.78644486711073,-218.33795982977898,5S
-507.79489144249567,-257.2268485621561,5S
-523.2865386876691,-262.7824040953526,5S
-449.88126919913776,-223.89351536297565,5S
-529.6450046813093,-173.8935155642051,5S
-492.077156783004,-218.33795982977898,5S
-487.00386489315906,-251.67129302895913,5S
-475.0957833909009,-57.22684936707433,5S
-602.6427484426191,-229.44907089617232,5S
-564.8623315531613,-257.2268485621561,5S
-528.8811213211902,-235.00462642936907,5S
-542.4491935756804,-318.3379594273198,5S
-537.887271045087,-301.6712928277296,5S
-518.22580607953,-251.67129302895913,5S
-562.1714258164961,-323.89351496051654,5S
-426.4956952395919,-140.56018236502493,5S
-535.0325570380767,-173.8935155642051,5S
-621.2333947463559,-173.8935155642051,5S
-538.1616598365973,-290.5601817613361,5S
-536.1189708646167,-12.78240510150042,5S
-528.6331198083204,-251.67129302895913,5S
-537.7463082746899,-307.22684836092634,5S
-476.5965511643689,-251.67129302895913,5S
-486.82057962649293,-223.89351536297565,5S
-543.5472254519971,-279.44907069494275,5S
-543.0940537761911,-296.11573729453295,5S
-392.1077477891155,-62.78240490027098,5S
-544.7491319268316,-229.44907089617232,5S
-528.5466878463743,-257.2268485621561,5S
